snapshot_month,model_id,capability_family_id,capability_score_100,coverage_weight,benchmark_count,contributing_benchmark_ids
2026-04,mux_gpt_5_3_codex,workflow_execution,74.6000,0.0612,1,terminal_bench_2
2026-04,mux_gpt_5_3_codex,computer_use,74.6000,0.0476,1,terminal_bench_2
2026-04,mux_gpt_5_3_codex,policy_compliance,74.6000,0.0306,1,terminal_bench_2
2026-04,mux_gpt_5_3_codex,technical_execution,74.6000,0.3488,1,terminal_bench_2
2026-04,my_agent,research,0.0000,0.2573,1,gaia
2026-04,my_agent,synthesis_reporting,0.0000,0.3434,1,gaia
2026-04,my_agent,planning_orchestration,0.0000,0.2360,1,gaia
2026-04,my_agent,tool_use,0.0000,0.1082,1,gaia
2026-04,my_agent,workflow_execution,0.0000,0.0862,1,gaia
2026-04,my_agent,computer_use,0.0000,0.0000,0,
2026-04,my_agent,policy_compliance,0.0000,0.1293,1,gaia
2026-04,my_agent,technical_execution,0.0000,0.0000,0,
2026-04,noxrobot_v0_1,research,9.7000,0.2573,1,gaia
2026-04,noxrobot_v0_1,synthesis_reporting,9.7000,0.3434,1,gaia
2026-04,noxrobot_v0_1,planning_orchestration,9.7000,0.2360,1,gaia
2026-04,noxrobot_v0_1,tool_use,9.7000,0.1082,1,gaia
2026-04,noxrobot_v0_1,workflow_execution,9.7000,0.0862,1,gaia
2026-04,noxrobot_v0_1,computer_use,0.0000,0.0000,0,
2026-04,noxrobot_v0_1,policy_compliance,9.7000,0.1293,1,gaia
2026-04,noxrobot_v0_1,technical_execution,0.0000,0.0000,0,
2026-04,omne,research,46.0600,0.2573,1,gaia
2026-04,omne,synthesis_reporting,46.0600,0.3434,1,gaia
2026-04,omne,planning_orchestration,46.0600,0.2360,1,gaia
2026-04,omne,tool_use,46.0600,0.1082,1,gaia
2026-04,omne,workflow_execution,46.0600,0.0862,1,gaia
2026-04,omne,computer_use,0.0000,0.0000,0,
2026-04,omne,policy_compliance,46.0600,0.1293,1,gaia
2026-04,omne,technical_execution,0.0000,0.0000,0,
2026-04,oneagent,research,55.1500,0.2573,1,gaia
2026-04,oneagent,synthesis_reporting,55.1500,0.3434,1,gaia
2026-04,oneagent,planning_orchestration,55.1500,0.2360,1,gaia
2026-04,oneagent,tool_use,55.1500,0.1082,1,gaia
2026-04,oneagent,workflow_execution,55.1500,0.0862,1,gaia
2026-04,oneagent,computer_use,0.0000,0.0000,0,
2026-04,oneagent,policy_compliance,55.1500,0.1293,1,gaia
2026-04,oneagent,technical_execution,0.0000,0.0000,0,
2026-04,open_deep_research_pass_1,research,55.1500,0.2573,1,gaia
2026-04,open_deep_research_pass_1,synthesis_reporting,55.1500,0.3434,1,gaia
2026-04,open_deep_research_pass_1,planning_orchestration,55.1500,0.2360,1,gaia
2026-04,open_deep_research_pass_1,tool_use,55.1500,0.1082,1,gaia
2026-04,open_deep_research_pass_1,workflow_execution,55.1500,0.0862,1,gaia
2026-04,open_deep_research_pass_1,computer_use,0.0000,0.0000,0,
2026-04,open_deep_research_pass_1,policy_compliance,55.1500,0.1293,1,gaia
2026-04,open_deep_research_pass_1,technical_execution,0.0000,0.0000,0,
2026-04,opencode_claude_opus_4_5,research,0.0000,0.0000,0,
2026-04,opencode_claude_opus_4_5,synthesis_reporting,0.0000,0.0000,0,
2026-04,opencode_claude_opus_4_5,planning_orchestration,51.7000,0.0559,1,terminal_bench_2
2026-04,opencode_claude_opus_4_5,tool_use,51.7000,0.0512,1,terminal_bench_2
2026-04,opencode_claude_opus_4_5,workflow_execution,51.7000,0.0612,1,terminal_bench_2
2026-04,opencode_claude_opus_4_5,computer_use,51.7000,0.0476,1,terminal_bench_2
2026-04,opencode_claude_opus_4_5,policy_compliance,51.7000,0.0306,1,terminal_bench_2
2026-04,opencode_claude_opus_4_5,technical_execution,51.7000,0.3488,1,terminal_bench_2
2026-04,openhands_claude_haiku_4_5,research,0.0000,0.0000,0,
2026-04,openhands_claude_haiku_4_5,synthesis_reporting,0.0000,0.0000,0,
2026-04,openhands_claude_haiku_4_5,planning_orchestration,13.9000,0.0559,1,terminal_bench_2
2026-04,openhands_claude_haiku_4_5,tool_use,13.9000,0.0512,1,terminal_bench_2
2026-04,openhands_claude_haiku_4_5,workflow_execution,13.9000,0.0612,1,terminal_bench_2
2026-04,openhands_claude_haiku_4_5,computer_use,13.9000,0.0476,1,terminal_bench_2
2026-04,openhands_claude_haiku_4_5,policy_compliance,13.9000,0.0306,1,terminal_bench_2
2026-04,openhands_claude_haiku_4_5,technical_execution,13.9000,0.3488,1,terminal_bench_2
2026-04,openhands_claude_opus_4_1,research,0.0000,0.0000,0,
2026-04,openhands_claude_opus_4_1,synthesis_reporting,0.0000,0.0000,0,
2026-04,openhands_claude_opus_4_1,planning_orchestration,36.9000,0.0559,1,terminal_bench_2
2026-04,openhands_claude_opus_4_1,tool_use,36.9000,0.0512,1,terminal_bench_2
2026-04,openhands_claude_opus_4_1,workflow_execution,36.9000,0.0612,1,terminal_bench_2
2026-04,openhands_claude_opus_4_1,computer_use,36.9000,0.0476,1,terminal_bench_2
2026-04,openhands_claude_opus_4_1,policy_compliance,36.9000,0.0306,1,terminal_bench_2
2026-04,openhands_claude_opus_4_1,technical_execution,36.9000,0.3488,1,terminal_bench_2
2026-04,openhands_claude_opus_4_5,research,0.0000,0.0000,0,
2026-04,openhands_claude_opus_4_5,synthesis_reporting,0.0000,0.0000,0,
2026-04,openhands_claude_opus_4_5,planning_orchestration,51.9000,0.0559,1,terminal_bench_2
2026-04,openhands_claude_opus_4_5,tool_use,51.9000,0.0512,1,terminal_bench_2
2026-04,openhands_claude_opus_4_5,workflow_execution,51.9000,0.0612,1,terminal_bench_2
2026-04,openhands_claude_opus_4_5,computer_use,51.9000,0.0476,1,terminal_bench_2
2026-04,openhands_claude_opus_4_5,policy_compliance,51.9000,0.0306,1,terminal_bench_2
2026-04,openhands_claude_opus_4_5,technical_execution,51.9000,0.3488,1,terminal_bench_2
2026-04,openhands_claude_sonnet_4_5,research,0.0000,0.0000,0,
2026-04,openhands_claude_sonnet_4_5,synthesis_reporting,0.0000,0.0000,0,
2026-04,openhands_claude_sonnet_4_5,planning_orchestration,42.6000,0.0559,1,terminal_bench_2
2026-04,openhands_claude_sonnet_4_5,tool_use,42.6000,0.0512,1,terminal_bench_2
2026-04,openhands_claude_sonnet_4_5,workflow_execution,42.6000,0.0612,1,terminal_bench_2
2026-04,openhands_claude_sonnet_4_5,computer_use,42.6000,0.0476,1,terminal_bench_2
2026-04,openhands_claude_sonnet_4_5,policy_compliance,42.6000,0.0306,1,terminal_bench_2
2026-04,openhands_claude_sonnet_4_5,technical_execution,42.6000,0.3488,1,terminal_bench_2
2026-04,openhands_gemini_2_5_flash,research,0.0000,0.0000,0,
2026-04,openhands_gemini_2_5_flash,synthesis_reporting,0.0000,0.0000,0,
2026-04,openhands_gemini_2_5_flash,planning_orchestration,16.4000,0.0559,1,terminal_bench_2
2026-04,openhands_gemini_2_5_flash,tool_use,16.4000,0.0512,1,terminal_bench_2
2026-04,openhands_gemini_2_5_flash,workflow_execution,16.4000,0.0612,1,terminal_bench_2
2026-04,openhands_gemini_2_5_flash,computer_use,16.4000,0.0476,1,terminal_bench_2
2026-04,openhands_gemini_2_5_flash,policy_compliance,16.4000,0.0306,1,terminal_bench_2
2026-04,openhands_gemini_2_5_flash,technical_execution,16.4000,0.3488,1,terminal_bench_2
2026-04,openhands_gemini_2_5_pro,research,0.0000,0.0000,0,
2026-04,openhands_gemini_2_5_pro,synthesis_reporting,0.0000,0.0000,0,
2026-04,openhands_gemini_2_5_pro,planning_orchestration,16.4000,0.0559,1,terminal_bench_2
2026-04,openhands_gemini_2_5_pro,tool_use,16.4000,0.0512,1,terminal_bench_2
2026-04,openhands_gemini_2_5_pro,workflow_execution,16.4000,0.0612,1,terminal_bench_2
2026-04,openhands_gemini_2_5_pro,computer_use,16.4000,0.0476,1,terminal_bench_2
2026-04,openhands_gemini_2_5_pro,policy_compliance,16.4000,0.0306,1,terminal_bench_2
2026-04,openhands_gemini_2_5_pro,technical_execution,16.4000,0.3488,1,terminal_bench_2
2026-04,openhands_gpt_5,research,0.0000,0.0000,0,
2026-04,openhands_gpt_5,synthesis_reporting,0.0000,0.0000,0,
2026-04,openhands_gpt_5,planning_orchestration,43.8000,0.0559,1,terminal_bench_2
2026-04,openhands_gpt_5,tool_use,43.8000,0.0512,1,terminal_bench_2
2026-04,openhands_gpt_5,workflow_execution,43.8000,0.0612,1,terminal_bench_2
2026-04,openhands_gpt_5,computer_use,43.8000,0.0476,1,terminal_bench_2
2026-04,openhands_gpt_5,policy_compliance,43.8000,0.0306,1,terminal_bench_2
2026-04,openhands_gpt_5,technical_execution,43.8000,0.3488,1,terminal_bench_2
2026-04,openhands_gpt_5_mini,research,0.0000,0.0000,0,
2026-04,openhands_gpt_5_mini,synthesis_reporting,0.0000,0.0000,0,
2026-04,openhands_gpt_5_mini,planning_orchestration,29.2000,0.0559,1,terminal_bench_2
2026-04,openhands_gpt_5_mini,tool_use,29.2000,0.0512,1,terminal_bench_2
2026-04,openhands_gpt_5_mini,workflow_execution,29.2000,0.0612,1,terminal_bench_2
2026-04,openhands_gpt_5_mini,computer_use,29.2000,0.0476,1,terminal_bench_2
2026-04,openhands_gpt_5_mini,policy_compliance,29.2000,0.0306,1,terminal_bench_2
2026-04,openhands_gpt_5_mini,technical_execution,29.2000,0.3488,1,terminal_bench_2
2026-04,openhands_gpt_5_nano,research,0.0000,0.0000,0,
2026-04,openhands_gpt_5_nano,synthesis_reporting,0.0000,0.0000,0,
2026-04,openhands_gpt_5_nano,planning_orchestration,9.9000,0.0559,1,terminal_bench_2
2026-04,openhands_gpt_5_nano,tool_use,9.9000,0.0512,1,terminal_bench_2
2026-04,openhands_gpt_5_nano,workflow_execution,9.9000,0.0612,1,terminal_bench_2
2026-04,openhands_gpt_5_nano,computer_use,9.9000,0.0476,1,terminal_bench_2
2026-04,openhands_gpt_5_nano,policy_compliance,9.9000,0.0306,1,terminal_bench_2
2026-04,openhands_gpt_5_nano,technical_execution,9.9000,0.3488,1,terminal_bench_2
2026-04,openhands_grok_4,research,0.0000,0.0000,0,
2026-04,openhands_grok_4,synthesis_reporting,0.0000,0.0000,0,
2026-04,openhands_grok_4,planning_orchestration,27.2000,0.0559,1,terminal_bench_2
2026-04,openhands_grok_4,tool_use,27.2000,0.0512,1,terminal_bench_2
2026-04,openhands_grok_4,workflow_execution,27.2000,0.0612,1,terminal_bench_2
2026-04,openhands_grok_4,computer_use,27.2000,0.0476,1,terminal_bench_2
2026-04,openhands_grok_4,policy_compliance,27.2000,0.0306,1,terminal_bench_2
2026-04,openhands_grok_4,technical_execution,27.2000,0.3488,1,terminal_bench_2
2026-04,openhands_kimi_k2_instruct,research,0.0000,0.0000,0,
2026-04,openhands_kimi_k2_instruct,synthesis_reporting,0.0000,0.0000,0,
2026-04,openhands_kimi_k2_instruct,planning_orchestration,26.7000,0.0559,1,terminal_bench_2
2026-04,openhands_kimi_k2_instruct,tool_use,26.7000,0.0512,1,terminal_bench_2
2026-04,openhands_kimi_k2_instruct,workflow_execution,26.7000,0.0612,1,terminal_bench_2
2026-04,openhands_kimi_k2_instruct,computer_use,26.7000,0.0476,1,terminal_bench_2
2026-04,openhands_kimi_k2_instruct,policy_compliance,26.7000,0.0306,1,terminal_bench_2
2026-04,openhands_kimi_k2_instruct,technical_execution,26.7000,0.3488,1,terminal_bench_2
2026-04,openhands_qwen_3_coder_480b,research,0.0000,0.0000,0,
2026-04,openhands_qwen_3_coder_480b,synthesis_reporting,0.0000,0.0000,0,
2026-04,openhands_qwen_3_coder_480b,planning_orchestration,25.4000,0.0559,1,terminal_bench_2
2026-04,openhands_qwen_3_coder_480b,tool_use,25.4000,0.0512,1,terminal_bench_2
2026-04,openhands_qwen_3_coder_480b,workflow_execution,25.4000,0.0612,1,terminal_bench_2
2026-04,openhands_qwen_3_coder_480b,computer_use,25.4000,0.0476,1,terminal_bench_2
2026-04,openhands_qwen_3_coder_480b,policy_compliance,25.4000,0.0306,1,terminal_bench_2
2026-04,openhands_qwen_3_coder_480b,technical_execution,25.4000,0.3488,1,terminal_bench_2
2026-04,openmanus,research,6.0600,0.2573,1,gaia
2026-04,openmanus,synthesis_reporting,6.0600,0.3434,1,gaia
2026-04,openmanus,planning_orchestration,6.0600,0.2360,1,gaia
2026-04,openmanus,tool_use,6.0600,0.1082,1,gaia
2026-04,openmanus,workflow_execution,6.0600,0.0862,1,gaia
2026-04,openmanus,computer_use,0.0000,0.0000,0,
2026-04,openmanus,policy_compliance,6.0600,0.1293,1,gaia
2026-04,openmanus,technical_execution,0.0000,0.0000,0,
2026-04,openresearch,research,0.0000,0.2573,1,gaia
2026-04,openresearch,synthesis_reporting,0.0000,0.3434,1,gaia
2026-04,openresearch,planning_orchestration,0.0000,0.2360,1,gaia
2026-04,openresearch,tool_use,0.0000,0.1082,1,gaia
2026-04,openresearch,workflow_execution,0.0000,0.0862,1,gaia
2026-04,openresearch,computer_use,0.0000,0.0000,0,
2026-04,openresearch,policy_compliance,0.0000,0.1293,1,gaia
2026-04,openresearch,technical_execution,0.0000,0.0000,0,
2026-04,ormind_v0_1,research,55.1500,0.2573,1,gaia
2026-04,ormind_v0_1,synthesis_reporting,55.1500,0.3434,1,gaia
2026-04,ormind_v0_1,planning_orchestration,55.1500,0.2360,1,gaia
2026-04,ormind_v0_1,tool_use,55.1500,0.1082,1,gaia
2026-04,ormind_v0_1,workflow_execution,55.1500,0.0862,1,gaia
2026-04,ormind_v0_1,computer_use,0.0000,0.0000,0,
2026-04,ormind_v0_1,policy_compliance,55.1500,0.1293,1,gaia
2026-04,ormind_v0_1,technical_execution,0.0000,0.0000,0,
2026-04,ormind_v0_2,research,64.2400,0.2573,1,gaia
2026-04,ormind_v0_2,synthesis_reporting,64.2400,0.3434,1,gaia
2026-04,ormind_v0_2,planning_orchestration,64.2400,0.2360,1,gaia
2026-04,ormind_v0_2,tool_use,64.2400,0.1082,1,gaia
2026-04,ormind_v0_2,workflow_execution,64.2400,0.0862,1,gaia
2026-04,ormind_v0_2,computer_use,0.0000,0.0000,0,
2026-04,ormind_v0_2,policy_compliance,64.2400,0.1293,1,gaia
2026-04,ormind_v0_2,technical_execution,0.0000,0.0000,0,
2026-04,owl_roleplaying,research,58.1800,0.2573,1,gaia
2026-04,owl_roleplaying,synthesis_reporting,58.1800,0.3434,1,gaia
2026-04,owl_roleplaying,planning_orchestration,58.1800,0.2360,1,gaia
2026-04,owl_roleplaying,tool_use,58.1800,0.1082,1,gaia
2026-04,owl_roleplaying,workflow_execution,58.1800,0.0862,1,gaia
2026-04,owl_roleplaying,computer_use,0.0000,0.0000,0,
2026-04,owl_roleplaying,policy_compliance,58.1800,0.1293,1,gaia
2026-04,owl_roleplaying,technical_execution,0.0000,0.0000,0,
2026-04,owl_workforce,research,69.0900,0.2573,1,gaia
2026-04,owl_workforce,synthesis_reporting,69.0900,0.3434,1,gaia
2026-04,owl_workforce,planning_orchestration,69.0900,0.2360,1,gaia
2026-04,owl_workforce,tool_use,69.0900,0.1082,1,gaia
2026-04,owl_workforce,workflow_execution,69.0900,0.0862,1,gaia
2026-04,owl_workforce,computer_use,0.0000,0.0000,0,
2026-04,owl_workforce,policy_compliance,69.0900,0.1293,1,gaia
2026-04,owl_workforce,technical_execution,0.0000,0.0000,0,
2026-04,qb_1,research,13.3300,0.2573,1,gaia
2026-04,qb_1,synthesis_reporting,13.3300,0.3434,1,gaia
2026-04,qb_1,planning_orchestration,13.3300,0.2360,1,gaia
2026-04,qb_1,tool_use,13.3300,0.1082,1,gaia
2026-04,qb_1,workflow_execution,13.3300,0.0862,1,gaia
2026-04,qb_1,computer_use,0.0000,0.0000,0,
2026-04,qb_1,policy_compliance,13.3300,0.1293,1,gaia
2026-04,qb_1,technical_execution,0.0000,0.0000,0,
2026-04,qbds,research,23.6400,0.2573,1,gaia
2026-04,qbds,synthesis_reporting,23.6400,0.3434,1,gaia
2026-04,qbds,planning_orchestration,23.6400,0.2360,1,gaia
2026-04,qbds,tool_use,23.6400,0.1082,1,gaia
2026-04,qbds,workflow_execution,23.6400,0.0862,1,gaia
2026-04,qbds,computer_use,0.0000,0.0000,0,
2026-04,qbds,policy_compliance,23.6400,0.1293,1,gaia
2026-04,qbds,technical_execution,0.0000,0.0000,0,
2026-04,qbnlp,research,44.2400,0.2573,1,gaia
2026-04,qbnlp,synthesis_reporting,44.2400,0.3434,1,gaia
2026-04,qbnlp,planning_orchestration,44.2400,0.2360,1,gaia
2026-04,qbnlp,tool_use,44.2400,0.1082,1,gaia
2026-04,qbnlp,workflow_execution,44.2400,0.0862,1,gaia
2026-04,qbnlp,computer_use,0.0000,0.0000,0,
2026-04,qbnlp,policy_compliance,44.2400,0.1293,1,gaia
2026-04,qbnlp,technical_execution,0.0000,0.0000,0,
2026-04,re_odr,research,29.7000,0.2573,1,gaia
2026-04,re_odr,synthesis_reporting,29.7000,0.3434,1,gaia
2026-04,re_odr,planning_orchestration,29.7000,0.2360,1,gaia
2026-04,re_odr,tool_use,29.7000,0.1082,1,gaia
2026-04,re_odr,workflow_execution,29.7000,0.0862,1,gaia
2026-04,re_odr,computer_use,0.0000,0.0000,0,
2026-04,re_odr,policy_compliance,29.7000,0.1293,1,gaia
2026-04,re_odr,technical_execution,0.0000,0.0000,0,
2026-04,running_beta,research,31.5200,0.2573,1,gaia
2026-04,running_beta,synthesis_reporting,31.5200,0.3434,1,gaia
2026-04,running_beta,planning_orchestration,31.5200,0.2360,1,gaia
2026-04,running_beta,tool_use,31.5200,0.1082,1,gaia
2026-04,running_beta,workflow_execution,31.5200,0.0862,1,gaia
2026-04,running_beta,computer_use,0.0000,0.0000,0,
2026-04,running_beta,policy_compliance,31.5200,0.1293,1,gaia
2026-04,running_beta,technical_execution,0.0000,0.0000,0,
2026-04,sageagent_gemini_3_pro,research,0.0000,0.0000,0,
2026-04,sageagent_gemini_3_pro,synthesis_reporting,0.0000,0.0000,0,
2026-04,sageagent_gemini_3_pro,planning_orchestration,65.2000,0.0559,1,terminal_bench_2
2026-04,sageagent_gemini_3_pro,tool_use,65.2000,0.0512,1,terminal_bench_2
2026-04,sageagent_gemini_3_pro,workflow_execution,65.2000,0.0612,1,terminal_bench_2
2026-04,sageagent_gemini_3_pro,computer_use,65.2000,0.0476,1,terminal_bench_2
2026-04,sageagent_gemini_3_pro,policy_compliance,65.2000,0.0306,1,terminal_bench_2
2026-04,sageagent_gemini_3_pro,technical_execution,65.2000,0.3488,1,terminal_bench_2
2026-04,sageagent_gpt_5_3_codex,research,0.0000,0.0000,0,
2026-04,sageagent_gpt_5_3_codex,synthesis_reporting,0.0000,0.0000,0,
2026-04,sageagent_gpt_5_3_codex,planning_orchestration,78.4000,0.0559,1,terminal_bench_2
2026-04,sageagent_gpt_5_3_codex,tool_use,78.4000,0.0512,1,terminal_bench_2
2026-04,sageagent_gpt_5_3_codex,workflow_execution,78.4000,0.0612,1,terminal_bench_2
2026-04,sageagent_gpt_5_3_codex,computer_use,78.4000,0.0476,1,terminal_bench_2
2026-04,sageagent_gpt_5_3_codex,policy_compliance,78.4000,0.0306,1,terminal_bench_2
2026-04,sageagent_gpt_5_3_codex,technical_execution,78.4000,0.3488,1,terminal_bench_2
2026-04,sibyl_system_v0_1,research,29.7000,0.2573,1,gaia
2026-04,sibyl_system_v0_1,synthesis_reporting,29.7000,0.3434,1,gaia
2026-04,sibyl_system_v0_1,planning_orchestration,29.7000,0.2360,1,gaia
2026-04,sibyl_system_v0_1,tool_use,29.7000,0.1082,1,gaia
2026-04,sibyl_system_v0_1,workflow_execution,29.7000,0.0862,1,gaia
2026-04,sibyl_system_v0_1,computer_use,0.0000,0.0000,0,
2026-04,sibyl_system_v0_1,policy_compliance,29.7000,0.1293,1,gaia
2026-04,sibyl_system_v0_1,technical_execution,0.0000,0.0000,0,
2026-04,simple_codex_gpt_5_3_codex,research,0.0000,0.0000,0,
2026-04,simple_codex_gpt_5_3_codex,synthesis_reporting,0.0000,0.0000,0,
2026-04,simple_codex_gpt_5_3_codex,planning_orchestration,75.1000,0.0559,1,terminal_bench_2
2026-04,simple_codex_gpt_5_3_codex,tool_use,75.1000,0.0512,1,terminal_bench_2
2026-04,simple_codex_gpt_5_3_codex,workflow_execution,75.1000,0.0612,1,terminal_bench_2
2026-04,simple_codex_gpt_5_3_codex,computer_use,75.1000,0.0476,1,terminal_bench_2
2026-04,simple_codex_gpt_5_3_codex,policy_compliance,75.1000,0.0306,1,terminal_bench_2
2026-04,simple_codex_gpt_5_3_codex,technical_execution,75.1000,0.3488,1,terminal_bench_2
2026-04,skywork_super_agents_v1,research,80.0000,0.2573,1,gaia
2026-04,skywork_super_agents_v1,synthesis_reporting,80.0000,0.3434,1,gaia
2026-04,skywork_super_agents_v1,planning_orchestration,80.0000,0.2360,1,gaia
2026-04,skywork_super_agents_v1,tool_use,80.0000,0.1082,1,gaia
2026-04,skywork_super_agents_v1,workflow_execution,80.0000,0.0862,1,gaia
2026-04,skywork_super_agents_v1,computer_use,0.0000,0.0000,0,
2026-04,skywork_super_agents_v1,policy_compliance,80.0000,0.1293,1,gaia
2026-04,skywork_super_agents_v1,technical_execution,0.0000,0.0000,0,
2026-04,skywork_super_agents_v1_1,research,82.4200,0.2573,1,gaia
2026-04,skywork_super_agents_v1_1,synthesis_reporting,82.4200,0.3434,1,gaia
2026-04,skywork_super_agents_v1_1,planning_orchestration,82.4200,0.2360,1,gaia
2026-04,skywork_super_agents_v1_1,tool_use,82.4200,0.1082,1,gaia
2026-04,skywork_super_agents_v1_1,workflow_execution,82.4200,0.0862,1,gaia
2026-04,skywork_super_agents_v1_1,computer_use,0.0000,0.0000,0,
2026-04,skywork_super_agents_v1_1,policy_compliance,82.4200,0.1293,1,gaia
2026-04,skywork_super_agents_v1_1,technical_execution,0.0000,0.0000,0,
2026-04,spoox_m_gpt_5_mini,research,0.0000,0.0000,0,
2026-04,spoox_m_gpt_5_mini,synthesis_reporting,0.0000,0.0000,0,
2026-04,spoox_m_gpt_5_mini,planning_orchestration,34.8000,0.0559,1,terminal_bench_2
2026-04,spoox_m_gpt_5_mini,tool_use,34.8000,0.0512,1,terminal_bench_2
2026-04,spoox_m_gpt_5_mini,workflow_execution,34.8000,0.0612,1,terminal_bench_2
2026-04,spoox_m_gpt_5_mini,computer_use,34.8000,0.0476,1,terminal_bench_2
2026-04,spoox_m_gpt_5_mini,policy_compliance,34.8000,0.0306,1,terminal_bench_2
2026-04,spoox_m_gpt_5_mini,technical_execution,34.8000,0.3488,1,terminal_bench_2
2026-04,tapeagent_v0_1,research,33.9400,0.2573,1,gaia
2026-04,tapeagent_v0_1,synthesis_reporting,33.9400,0.3434,1,gaia
2026-04,tapeagent_v0_1,planning_orchestration,33.9400,0.2360,1,gaia
2026-04,tapeagent_v0_1,tool_use,33.9400,0.1082,1,gaia
2026-04,tapeagent_v0_1,workflow_execution,33.9400,0.0862,1,gaia
2026-04,tapeagent_v0_1,computer_use,0.0000,0.0000,0,
2026-04,tapeagent_v0_1,policy_compliance,33.9400,0.1293,1,gaia
2026-04,tapeagent_v0_1,technical_execution,0.0000,0.0000,0,
2026-04,tapeagents_browsergym,research,55.7600,0.2573,1,gaia
2026-04,tapeagents_browsergym,synthesis_reporting,55.7600,0.3434,1,gaia
2026-04,tapeagents_browsergym,planning_orchestration,55.7600,0.2360,1,gaia
2026-04,tapeagents_browsergym,tool_use,55.7600,0.1082,1,gaia
2026-04,tapeagents_browsergym,workflow_execution,55.7600,0.0862,1,gaia
2026-04,tapeagents_browsergym,computer_use,0.0000,0.0000,0,
2026-04,tapeagents_browsergym,policy_compliance,55.7600,0.1293,1,gaia
2026-04,tapeagents_browsergym,technical_execution,0.0000,0.0000,0,
2026-04,terminus_2_afterquery_gpt_oss_20b,research,0.0000,0.0000,0,
2026-04,terminus_2_afterquery_gpt_oss_20b,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_afterquery_gpt_oss_20b,planning_orchestration,17.0000,0.0559,1,terminal_bench_2
2026-04,terminus_2_afterquery_gpt_oss_20b,tool_use,17.0000,0.0512,1,terminal_bench_2
2026-04,terminus_2_afterquery_gpt_oss_20b,workflow_execution,17.0000,0.0612,1,terminal_bench_2
2026-04,terminus_2_afterquery_gpt_oss_20b,computer_use,17.0000,0.0476,1,terminal_bench_2
2026-04,terminus_2_afterquery_gpt_oss_20b,policy_compliance,17.0000,0.0306,1,terminal_bench_2
2026-04,terminus_2_afterquery_gpt_oss_20b,technical_execution,17.0000,0.3488,1,terminal_bench_2
2026-04,terminus_2_claude_haiku_4_5,research,0.0000,0.0000,0,
2026-04,terminus_2_claude_haiku_4_5,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_claude_haiku_4_5,planning_orchestration,28.3000,0.0559,1,terminal_bench_2
2026-04,terminus_2_claude_haiku_4_5,tool_use,28.3000,0.0512,1,terminal_bench_2
2026-04,terminus_2_claude_haiku_4_5,workflow_execution,28.3000,0.0612,1,terminal_bench_2
2026-04,terminus_2_claude_haiku_4_5,computer_use,28.3000,0.0476,1,terminal_bench_2
2026-04,terminus_2_claude_haiku_4_5,policy_compliance,28.3000,0.0306,1,terminal_bench_2
2026-04,terminus_2_claude_haiku_4_5,technical_execution,28.3000,0.3488,1,terminal_bench_2
2026-04,terminus_2_claude_opus_4_1,research,0.0000,0.0000,0,
2026-04,terminus_2_claude_opus_4_1,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_claude_opus_4_1,planning_orchestration,38.0000,0.0559,1,terminal_bench_2
2026-04,terminus_2_claude_opus_4_1,tool_use,38.0000,0.0512,1,terminal_bench_2
2026-04,terminus_2_claude_opus_4_1,workflow_execution,38.0000,0.0612,1,terminal_bench_2
2026-04,terminus_2_claude_opus_4_1,computer_use,38.0000,0.0476,1,terminal_bench_2
2026-04,terminus_2_claude_opus_4_1,policy_compliance,38.0000,0.0306,1,terminal_bench_2
2026-04,terminus_2_claude_opus_4_1,technical_execution,38.0000,0.3488,1,terminal_bench_2
2026-04,terminus_2_claude_opus_4_5,research,0.0000,0.0000,0,
2026-04,terminus_2_claude_opus_4_5,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_claude_opus_4_5,planning_orchestration,57.8000,0.0559,1,terminal_bench_2
2026-04,terminus_2_claude_opus_4_5,tool_use,57.8000,0.0512,1,terminal_bench_2
2026-04,terminus_2_claude_opus_4_5,workflow_execution,57.8000,0.0612,1,terminal_bench_2
2026-04,terminus_2_claude_opus_4_5,computer_use,57.8000,0.0476,1,terminal_bench_2
2026-04,terminus_2_claude_opus_4_5,policy_compliance,57.8000,0.0306,1,terminal_bench_2
2026-04,terminus_2_claude_opus_4_5,technical_execution,57.8000,0.3488,1,terminal_bench_2
2026-04,terminus_2_claude_opus_4_6,research,0.0000,0.0000,0,
2026-04,terminus_2_claude_opus_4_6,synthesis_reporting,0.0000,0.0000,0,
2026-04,terminus_2_claude_opus_4_6,planning_orchestration,62.9000,0.0559,1,terminal_bench_2
2026-04,terminus_2_claude_opus_4_6,tool_use,62.9000,0.0512,1,terminal_bench_2
2026-04,terminus_2_claude_opus_4_6,workflow_execution,62.9000,0.0612,1,terminal_bench_2
2026-04,terminus_2_claude_opus_4_6,computer_use,62.9000,0.0476,1,terminal_bench_2
2026-04,terminus_2_claude_opus_4_6,policy_compliance,62.9000,0.0306,1,terminal_bench_2
2026-04,terminus_2_claude_opus_4_6,technical_execution,62.9000,0.3488,1,terminal_bench_2
2026-04,terminus_2_claude_sonnet_4_5,research,0.0000,0.0000,0,
2026-04,terminus_2_claude_sonnet_4_5,synthesis_reporting,0.0000,0.0000,0,
