snapshot_month,model_id,task_id,onet_task_text,benchmark_observability,structural_exposure_100,capability_fit_100,realized_exposure_100,oc_100,benchmark_coverage_ratio
2026-04,simple_codex_gpt_5_3_codex,T16,Establish and execute a project communication plan.,medium,51.9700,52.5700,27.3206,62.5000,0.0350
2026-04,simple_codex_gpt_5_3_codex,T17,Develop and manage work breakdown structure (WBS) of information technology projects.,high,46.1200,63.8350,29.4407,56.2500,0.1039
2026-04,simple_codex_gpt_5_3_codex,T18,"Monitor the performance of project team members, providing and documenting performance feedback.",low,36.2700,48.8150,17.7052,87.5000,0.0433
2026-04,simple_codex_gpt_5_3_codex,T19,Coordinate recruitment or selection of project personnel.,low,37.2200,52.5700,19.5666,75.0000,0.0650
2026-04,simple_codex_gpt_5_3_codex,T20,"Assign duties, responsibilities, and spans of authority to project personnel.",low,36.9000,67.5900,24.9407,93.7500,0.0726
2026-04,simple_codex_gpt_5_3_codex,T21,Negotiate with project stakeholders or suppliers to obtain resources or materials.,low,28.4750,60.0800,17.1078,93.7500,0.0960
2026-04,skywork_super_agents_v1,T01,"Manage project execution to ensure adherence to budget, schedule, and scope.",high,57.5600,76.0000,43.7456,81.2500,0.1644
2026-04,skywork_super_agents_v1,T02,Confer with project personnel to identify and resolve problems.,medium,32.7800,76.0000,24.9128,75.0000,0.1901
2026-04,skywork_super_agents_v1,T03,Monitor or track project milestones and deliverables.,high,50.6550,76.0000,38.4978,43.7500,0.1955
2026-04,skywork_super_agents_v1,T04,"Submit project deliverables, ensuring adherence to quality standards.",medium,34.2850,72.0000,24.6852,62.5000,0.1377
2026-04,skywork_super_agents_v1,T05,"Assess current or future customer needs and priorities by communicating directly with customers, conducting surveys, or other methods.",medium,36.1950,80.0000,28.9560,75.0000,0.2372
2026-04,skywork_super_agents_v1,T06,"Initiate, review, or approve modifications to project plans.",high,54.1750,76.0000,41.1730,93.7500,0.1826
2026-04,skywork_super_agents_v1,T07,Schedule and facilitate meetings related to information technology projects.,medium,33.9600,72.0000,24.4512,43.7500,0.1719
2026-04,skywork_super_agents_v1,T08,Direct or coordinate activities of project personnel.,medium,36.6950,80.0000,29.3560,87.5000,0.1708
2026-04,skywork_super_agents_v1,T09,Develop implementation plans that include analyses such as cost-benefit or return on investment (ROI).,high,47.7350,76.0000,36.2786,75.0000,0.2254
2026-04,skywork_super_agents_v1,T10,Identify need for initial or supplemental project resources.,medium,42.6150,68.0000,28.9782,62.5000,0.1782
2026-04,skywork_super_agents_v1,T11,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",high,64.3700,68.0000,43.7716,81.2500,0.1814
2026-04,skywork_super_agents_v1,T12,Perform risk assessments to develop response strategies.,high,47.7700,80.0000,38.2160,68.7500,0.2222
2026-04,skywork_super_agents_v1,T13,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",high,61.8050,80.0000,49.4440,43.7500,0.2630
2026-04,skywork_super_agents_v1,T14,"Identify, review, or select vendors or consultants to meet project needs.",medium,36.7350,68.0000,24.9798,81.2500,0.1868
2026-04,skywork_super_agents_v1,T15,Develop and manage annual budgets for information technology projects.,high,48.3300,72.0000,34.7976,81.2500,0.2008
2026-04,skywork_super_agents_v1,T16,Establish and execute a project communication plan.,medium,51.9700,76.0000,39.4972,62.5000,0.2040
2026-04,skywork_super_agents_v1,T17,Develop and manage work breakdown structure (WBS) of information technology projects.,high,46.1200,64.0000,29.5168,56.2500,0.1686
2026-04,skywork_super_agents_v1,T18,"Monitor the performance of project team members, providing and documenting performance feedback.",low,36.2700,72.0000,26.1144,87.5000,0.1794
2026-04,skywork_super_agents_v1,T19,Coordinate recruitment or selection of project personnel.,low,37.2200,68.0000,25.3096,75.0000,0.1632
2026-04,skywork_super_agents_v1,T20,"Assign duties, responsibilities, and spans of authority to project personnel.",low,36.9000,72.0000,26.5680,93.7500,0.1580
2026-04,skywork_super_agents_v1,T21,Negotiate with project stakeholders or suppliers to obtain resources or materials.,low,28.4750,64.0000,18.2240,93.7500,0.1440
2026-04,skywork_super_agents_v1_1,T01,"Manage project execution to ensure adherence to budget, schedule, and scope.",high,57.5600,78.2990,45.0689,81.2500,0.1644
2026-04,skywork_super_agents_v1_1,T02,Confer with project personnel to identify and resolve problems.,medium,32.7800,78.2990,25.6664,75.0000,0.1901
2026-04,skywork_super_agents_v1_1,T03,Monitor or track project milestones and deliverables.,high,50.6550,78.2990,39.6624,43.7500,0.1955
2026-04,skywork_super_agents_v1_1,T04,"Submit project deliverables, ensuring adherence to quality standards.",medium,34.2850,74.1780,25.4319,62.5000,0.1377
2026-04,skywork_super_agents_v1_1,T05,"Assess current or future customer needs and priorities by communicating directly with customers, conducting surveys, or other methods.",medium,36.1950,82.4200,29.8319,75.0000,0.2372
2026-04,skywork_super_agents_v1_1,T06,"Initiate, review, or approve modifications to project plans.",high,54.1750,78.2990,42.4185,93.7500,0.1826
2026-04,skywork_super_agents_v1_1,T07,Schedule and facilitate meetings related to information technology projects.,medium,33.9600,74.1780,25.1908,43.7500,0.1719
2026-04,skywork_super_agents_v1_1,T08,Direct or coordinate activities of project personnel.,medium,36.6950,82.4200,30.2440,87.5000,0.1708
2026-04,skywork_super_agents_v1_1,T09,Develop implementation plans that include analyses such as cost-benefit or return on investment (ROI).,high,47.7350,78.2990,37.3760,75.0000,0.2254
2026-04,skywork_super_agents_v1_1,T10,Identify need for initial or supplemental project resources.,medium,42.6150,70.0570,29.8548,62.5000,0.1782
2026-04,skywork_super_agents_v1_1,T11,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",high,64.3700,70.0570,45.0957,81.2500,0.1814
2026-04,skywork_super_agents_v1_1,T12,Perform risk assessments to develop response strategies.,high,47.7700,82.4200,39.3720,68.7500,0.2222
2026-04,skywork_super_agents_v1_1,T13,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",high,61.8050,82.4200,50.9397,43.7500,0.2630
2026-04,skywork_super_agents_v1_1,T14,"Identify, review, or select vendors or consultants to meet project needs.",medium,36.7350,70.0570,25.7354,81.2500,0.1868
2026-04,skywork_super_agents_v1_1,T15,Develop and manage annual budgets for information technology projects.,high,48.3300,74.1780,35.8502,81.2500,0.2008
2026-04,skywork_super_agents_v1_1,T16,Establish and execute a project communication plan.,medium,51.9700,78.2990,40.6920,62.5000,0.2040
2026-04,skywork_super_agents_v1_1,T17,Develop and manage work breakdown structure (WBS) of information technology projects.,high,46.1200,65.9360,30.4097,56.2500,0.1686
2026-04,skywork_super_agents_v1_1,T18,"Monitor the performance of project team members, providing and documenting performance feedback.",low,36.2700,74.1780,26.9044,87.5000,0.1794
2026-04,skywork_super_agents_v1_1,T19,Coordinate recruitment or selection of project personnel.,low,37.2200,70.0570,26.0752,75.0000,0.1632
2026-04,skywork_super_agents_v1_1,T20,"Assign duties, responsibilities, and spans of authority to project personnel.",low,36.9000,74.1780,27.3717,93.7500,0.1580
2026-04,skywork_super_agents_v1_1,T21,Negotiate with project stakeholders or suppliers to obtain resources or materials.,low,28.4750,65.9360,18.7753,93.7500,0.1440
2026-04,spoox_m_gpt_5_mini,T01,"Manage project execution to ensure adherence to budget, schedule, and scope.",high,57.5600,29.5800,17.0262,81.2500,0.0580
2026-04,spoox_m_gpt_5_mini,T02,Confer with project personnel to identify and resolve problems.,medium,32.7800,22.6200,7.4148,75.0000,0.0465
2026-04,spoox_m_gpt_5_mini,T03,Monitor or track project milestones and deliverables.,high,50.6550,20.8800,10.5768,43.7500,0.0450
2026-04,spoox_m_gpt_5_mini,T04,"Submit project deliverables, ensuring adherence to quality standards.",medium,34.2850,29.5800,10.1415,62.5000,0.0430
2026-04,spoox_m_gpt_5_mini,T05,"Assess current or future customer needs and priorities by communicating directly with customers, conducting surveys, or other methods.",medium,36.1950,12.1800,4.4086,75.0000,0.0158
2026-04,spoox_m_gpt_5_mini,T06,"Initiate, review, or approve modifications to project plans.",high,54.1750,29.5800,16.0250,93.7500,0.0549
2026-04,spoox_m_gpt_5_mini,T07,Schedule and facilitate meetings related to information technology projects.,medium,33.9600,29.5800,10.0454,43.7500,0.0442
2026-04,spoox_m_gpt_5_mini,T08,Direct or coordinate activities of project personnel.,medium,36.6950,29.5800,10.8544,87.5000,0.0438
2026-04,spoox_m_gpt_5_mini,T09,Develop implementation plans that include analyses such as cost-benefit or return on investment (ROI).,high,47.7350,20.8800,9.9671,75.0000,0.0457
2026-04,spoox_m_gpt_5_mini,T10,Identify need for initial or supplemental project resources.,medium,42.6150,24.3600,10.3810,62.5000,0.0796
2026-04,spoox_m_gpt_5_mini,T11,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",high,64.3700,27.8400,17.9206,81.2500,0.0864
2026-04,spoox_m_gpt_5_mini,T12,Perform risk assessments to develop response strategies.,high,47.7700,19.1400,9.1432,68.7500,0.0245
2026-04,spoox_m_gpt_5_mini,T13,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",high,61.8050,10.4400,6.4524,43.7500,0.0140
2026-04,spoox_m_gpt_5_mini,T14,"Identify, review, or select vendors or consultants to meet project needs.",medium,36.7350,20.8800,7.6703,81.2500,0.0724
2026-04,spoox_m_gpt_5_mini,T15,Develop and manage annual budgets for information technology projects.,high,48.3300,24.3600,11.7732,81.2500,0.0634
2026-04,spoox_m_gpt_5_mini,T16,Establish and execute a project communication plan.,medium,51.9700,24.3600,12.6599,62.5000,0.0350
2026-04,spoox_m_gpt_5_mini,T17,Develop and manage work breakdown structure (WBS) of information technology projects.,high,46.1200,29.5800,13.6423,56.2500,0.1039
2026-04,spoox_m_gpt_5_mini,T18,"Monitor the performance of project team members, providing and documenting performance feedback.",low,36.2700,22.6200,8.2043,87.5000,0.0433
2026-04,spoox_m_gpt_5_mini,T19,Coordinate recruitment or selection of project personnel.,low,37.2200,24.3600,9.0668,75.0000,0.0650
2026-04,spoox_m_gpt_5_mini,T20,"Assign duties, responsibilities, and spans of authority to project personnel.",low,36.9000,31.3200,11.5571,93.7500,0.0726
2026-04,spoox_m_gpt_5_mini,T21,Negotiate with project stakeholders or suppliers to obtain resources or materials.,low,28.4750,27.8400,7.9274,93.7500,0.0960
2026-04,tapeagent_v0_1,T01,"Manage project execution to ensure adherence to budget, schedule, and scope.",high,57.5600,32.2430,18.5591,81.2500,0.1644
2026-04,tapeagent_v0_1,T02,Confer with project personnel to identify and resolve problems.,medium,32.7800,32.2430,10.5693,75.0000,0.1901
2026-04,tapeagent_v0_1,T03,Monitor or track project milestones and deliverables.,high,50.6550,32.2430,16.3327,43.7500,0.1955
2026-04,tapeagent_v0_1,T04,"Submit project deliverables, ensuring adherence to quality standards.",medium,34.2850,30.5460,10.4727,62.5000,0.1377
2026-04,tapeagent_v0_1,T05,"Assess current or future customer needs and priorities by communicating directly with customers, conducting surveys, or other methods.",medium,36.1950,33.9400,12.2846,75.0000,0.2372
2026-04,tapeagent_v0_1,T06,"Initiate, review, or approve modifications to project plans.",high,54.1750,32.2430,17.4676,93.7500,0.1826
2026-04,tapeagent_v0_1,T07,Schedule and facilitate meetings related to information technology projects.,medium,33.9600,30.5460,10.3734,43.7500,0.1719
2026-04,tapeagent_v0_1,T08,Direct or coordinate activities of project personnel.,medium,36.6950,33.9400,12.4543,87.5000,0.1708
2026-04,tapeagent_v0_1,T09,Develop implementation plans that include analyses such as cost-benefit or return on investment (ROI).,high,47.7350,32.2430,15.3912,75.0000,0.2254
2026-04,tapeagent_v0_1,T10,Identify need for initial or supplemental project resources.,medium,42.6150,28.8490,12.2940,62.5000,0.1782
2026-04,tapeagent_v0_1,T11,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",high,64.3700,28.8490,18.5701,81.2500,0.1814
2026-04,tapeagent_v0_1,T12,Perform risk assessments to develop response strategies.,high,47.7700,33.9400,16.2131,68.7500,0.2222
2026-04,tapeagent_v0_1,T13,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",high,61.8050,33.9400,20.9766,43.7500,0.2630
2026-04,tapeagent_v0_1,T14,"Identify, review, or select vendors or consultants to meet project needs.",medium,36.7350,28.8490,10.5977,81.2500,0.1868
2026-04,tapeagent_v0_1,T15,Develop and manage annual budgets for information technology projects.,high,48.3300,30.5460,14.7629,81.2500,0.2008
2026-04,tapeagent_v0_1,T16,Establish and execute a project communication plan.,medium,51.9700,32.2430,16.7567,62.5000,0.2040
2026-04,tapeagent_v0_1,T17,Develop and manage work breakdown structure (WBS) of information technology projects.,high,46.1200,27.1520,12.5225,56.2500,0.1686
2026-04,tapeagent_v0_1,T18,"Monitor the performance of project team members, providing and documenting performance feedback.",low,36.2700,30.5460,11.0790,87.5000,0.1794
2026-04,tapeagent_v0_1,T19,Coordinate recruitment or selection of project personnel.,low,37.2200,28.8490,10.7376,75.0000,0.1632
2026-04,tapeagent_v0_1,T20,"Assign duties, responsibilities, and spans of authority to project personnel.",low,36.9000,30.5460,11.2715,93.7500,0.1580
2026-04,tapeagent_v0_1,T21,Negotiate with project stakeholders or suppliers to obtain resources or materials.,low,28.4750,27.1520,7.7315,93.7500,0.1440
2026-04,tapeagents_browsergym,T01,"Manage project execution to ensure adherence to budget, schedule, and scope.",high,57.5600,52.9720,30.4907,81.2500,0.1644
2026-04,tapeagents_browsergym,T02,Confer with project personnel to identify and resolve problems.,medium,32.7800,52.9720,17.3642,75.0000,0.1901
2026-04,tapeagents_browsergym,T03,Monitor or track project milestones and deliverables.,high,50.6550,52.9720,26.8330,43.7500,0.1955
2026-04,tapeagents_browsergym,T04,"Submit project deliverables, ensuring adherence to quality standards.",medium,34.2850,50.1840,17.2056,62.5000,0.1377
2026-04,tapeagents_browsergym,T05,"Assess current or future customer needs and priorities by communicating directly with customers, conducting surveys, or other methods.",medium,36.1950,55.7600,20.1823,75.0000,0.2372
2026-04,tapeagents_browsergym,T06,"Initiate, review, or approve modifications to project plans.",high,54.1750,52.9720,28.6976,93.7500,0.1826
2026-04,tapeagents_browsergym,T07,Schedule and facilitate meetings related to information technology projects.,medium,33.9600,50.1840,17.0425,43.7500,0.1719
2026-04,tapeagents_browsergym,T08,Direct or coordinate activities of project personnel.,medium,36.6950,55.7600,20.4611,87.5000,0.1708
2026-04,tapeagents_browsergym,T09,Develop implementation plans that include analyses such as cost-benefit or return on investment (ROI).,high,47.7350,52.9720,25.2862,75.0000,0.2254
2026-04,tapeagents_browsergym,T10,Identify need for initial or supplemental project resources.,medium,42.6150,47.3960,20.1978,62.5000,0.1782
2026-04,tapeagents_browsergym,T11,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",high,64.3700,47.3960,30.5088,81.2500,0.1814
2026-04,tapeagents_browsergym,T12,Perform risk assessments to develop response strategies.,high,47.7700,55.7600,26.6366,68.7500,0.2222
2026-04,tapeagents_browsergym,T13,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",high,61.8050,55.7600,34.4625,43.7500,0.2630
2026-04,tapeagents_browsergym,T14,"Identify, review, or select vendors or consultants to meet project needs.",medium,36.7350,47.3960,17.4109,81.2500,0.1868
2026-04,tapeagents_browsergym,T15,Develop and manage annual budgets for information technology projects.,high,48.3300,50.1840,24.2539,81.2500,0.2008
2026-04,tapeagents_browsergym,T16,Establish and execute a project communication plan.,medium,51.9700,52.9720,27.5295,62.5000,0.2040
2026-04,tapeagents_browsergym,T17,Develop and manage work breakdown structure (WBS) of information technology projects.,high,46.1200,44.6080,20.5732,56.2500,0.1686
2026-04,tapeagents_browsergym,T18,"Monitor the performance of project team members, providing and documenting performance feedback.",low,36.2700,50.1840,18.2017,87.5000,0.1794
2026-04,tapeagents_browsergym,T19,Coordinate recruitment or selection of project personnel.,low,37.2200,47.3960,17.6408,75.0000,0.1632
2026-04,tapeagents_browsergym,T20,"Assign duties, responsibilities, and spans of authority to project personnel.",low,36.9000,50.1840,18.5179,93.7500,0.1580
2026-04,tapeagents_browsergym,T21,Negotiate with project stakeholders or suppliers to obtain resources or materials.,low,28.4750,44.6080,12.7021,93.7500,0.1440
2026-04,terminus_2_afterquery_gpt_oss_20b,T01,"Manage project execution to ensure adherence to budget, schedule, and scope.",high,57.5600,14.4500,8.3174,81.2500,0.0580
2026-04,terminus_2_afterquery_gpt_oss_20b,T02,Confer with project personnel to identify and resolve problems.,medium,32.7800,11.0500,3.6222,75.0000,0.0465
2026-04,terminus_2_afterquery_gpt_oss_20b,T03,Monitor or track project milestones and deliverables.,high,50.6550,10.2000,5.1668,43.7500,0.0450
2026-04,terminus_2_afterquery_gpt_oss_20b,T04,"Submit project deliverables, ensuring adherence to quality standards.",medium,34.2850,14.4500,4.9542,62.5000,0.0430
2026-04,terminus_2_afterquery_gpt_oss_20b,T05,"Assess current or future customer needs and priorities by communicating directly with customers, conducting surveys, or other methods.",medium,36.1950,5.9500,2.1536,75.0000,0.0158
2026-04,terminus_2_afterquery_gpt_oss_20b,T06,"Initiate, review, or approve modifications to project plans.",high,54.1750,14.4500,7.8283,93.7500,0.0549
2026-04,terminus_2_afterquery_gpt_oss_20b,T07,Schedule and facilitate meetings related to information technology projects.,medium,33.9600,14.4500,4.9072,43.7500,0.0442
2026-04,terminus_2_afterquery_gpt_oss_20b,T08,Direct or coordinate activities of project personnel.,medium,36.6950,14.4500,5.3024,87.5000,0.0438
2026-04,terminus_2_afterquery_gpt_oss_20b,T09,Develop implementation plans that include analyses such as cost-benefit or return on investment (ROI).,high,47.7350,10.2000,4.8690,75.0000,0.0457
2026-04,terminus_2_afterquery_gpt_oss_20b,T10,Identify need for initial or supplemental project resources.,medium,42.6150,11.9000,5.0712,62.5000,0.0796
2026-04,terminus_2_afterquery_gpt_oss_20b,T11,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",high,64.3700,13.6000,8.7543,81.2500,0.0864
2026-04,terminus_2_afterquery_gpt_oss_20b,T12,Perform risk assessments to develop response strategies.,high,47.7700,9.3500,4.4665,68.7500,0.0245
2026-04,terminus_2_afterquery_gpt_oss_20b,T13,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",high,61.8050,5.1000,3.1521,43.7500,0.0140
2026-04,terminus_2_afterquery_gpt_oss_20b,T14,"Identify, review, or select vendors or consultants to meet project needs.",medium,36.7350,10.2000,3.7470,81.2500,0.0724
2026-04,terminus_2_afterquery_gpt_oss_20b,T15,Develop and manage annual budgets for information technology projects.,high,48.3300,11.9000,5.7513,81.2500,0.0634
2026-04,terminus_2_afterquery_gpt_oss_20b,T16,Establish and execute a project communication plan.,medium,51.9700,11.9000,6.1844,62.5000,0.0350
2026-04,terminus_2_afterquery_gpt_oss_20b,T17,Develop and manage work breakdown structure (WBS) of information technology projects.,high,46.1200,14.4500,6.6643,56.2500,0.1039
2026-04,terminus_2_afterquery_gpt_oss_20b,T18,"Monitor the performance of project team members, providing and documenting performance feedback.",low,36.2700,11.0500,4.0078,87.5000,0.0433
2026-04,terminus_2_afterquery_gpt_oss_20b,T19,Coordinate recruitment or selection of project personnel.,low,37.2200,11.9000,4.4292,75.0000,0.0650
2026-04,terminus_2_afterquery_gpt_oss_20b,T20,"Assign duties, responsibilities, and spans of authority to project personnel.",low,36.9000,15.3000,5.6457,93.7500,0.0726
2026-04,terminus_2_afterquery_gpt_oss_20b,T21,Negotiate with project stakeholders or suppliers to obtain resources or materials.,low,28.4750,13.6000,3.8726,93.7500,0.0960
2026-04,terminus_2_claude_haiku_4_5,T01,"Manage project execution to ensure adherence to budget, schedule, and scope.",high,57.5600,24.0550,13.8461,81.2500,0.0580
2026-04,terminus_2_claude_haiku_4_5,T02,Confer with project personnel to identify and resolve problems.,medium,32.7800,18.3950,6.0299,75.0000,0.0465
2026-04,terminus_2_claude_haiku_4_5,T03,Monitor or track project milestones and deliverables.,high,50.6550,16.9800,8.6012,43.7500,0.0450
2026-04,terminus_2_claude_haiku_4_5,T04,"Submit project deliverables, ensuring adherence to quality standards.",medium,34.2850,24.0550,8.2473,62.5000,0.0430
2026-04,terminus_2_claude_haiku_4_5,T05,"Assess current or future customer needs and priorities by communicating directly with customers, conducting surveys, or other methods.",medium,36.1950,9.9050,3.5851,75.0000,0.0158
2026-04,terminus_2_claude_haiku_4_5,T06,"Initiate, review, or approve modifications to project plans.",high,54.1750,24.0550,13.0318,93.7500,0.0549
2026-04,terminus_2_claude_haiku_4_5,T07,Schedule and facilitate meetings related to information technology projects.,medium,33.9600,24.0550,8.1691,43.7500,0.0442
2026-04,terminus_2_claude_haiku_4_5,T08,Direct or coordinate activities of project personnel.,medium,36.6950,24.0550,8.8270,87.5000,0.0438
2026-04,terminus_2_claude_haiku_4_5,T09,Develop implementation plans that include analyses such as cost-benefit or return on investment (ROI).,high,47.7350,16.9800,8.1054,75.0000,0.0457
2026-04,terminus_2_claude_haiku_4_5,T10,Identify need for initial or supplemental project resources.,medium,42.6150,19.8100,8.4420,62.5000,0.0796
2026-04,terminus_2_claude_haiku_4_5,T11,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",high,64.3700,22.6400,14.5734,81.2500,0.0864
2026-04,terminus_2_claude_haiku_4_5,T12,Perform risk assessments to develop response strategies.,high,47.7700,15.5650,7.4354,68.7500,0.0245
2026-04,terminus_2_claude_haiku_4_5,T13,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",high,61.8050,8.4900,5.2472,43.7500,0.0140
2026-04,terminus_2_claude_haiku_4_5,T14,"Identify, review, or select vendors or consultants to meet project needs.",medium,36.7350,16.9800,6.2376,81.2500,0.0724
2026-04,terminus_2_claude_haiku_4_5,T15,Develop and manage annual budgets for information technology projects.,high,48.3300,19.8100,9.5742,81.2500,0.0634
2026-04,terminus_2_claude_haiku_4_5,T16,Establish and execute a project communication plan.,medium,51.9700,19.8100,10.2953,62.5000,0.0350
2026-04,terminus_2_claude_haiku_4_5,T17,Develop and manage work breakdown structure (WBS) of information technology projects.,high,46.1200,24.0550,11.0942,56.2500,0.1039
2026-04,terminus_2_claude_haiku_4_5,T18,"Monitor the performance of project team members, providing and documenting performance feedback.",low,36.2700,18.3950,6.6719,87.5000,0.0433
2026-04,terminus_2_claude_haiku_4_5,T19,Coordinate recruitment or selection of project personnel.,low,37.2200,19.8100,7.3733,75.0000,0.0650
2026-04,terminus_2_claude_haiku_4_5,T20,"Assign duties, responsibilities, and spans of authority to project personnel.",low,36.9000,25.4700,9.3984,93.7500,0.0726
2026-04,terminus_2_claude_haiku_4_5,T21,Negotiate with project stakeholders or suppliers to obtain resources or materials.,low,28.4750,22.6400,6.4467,93.7500,0.0960
2026-04,terminus_2_claude_opus_4_1,T01,"Manage project execution to ensure adherence to budget, schedule, and scope.",high,57.5600,32.3000,18.5919,81.2500,0.0580
2026-04,terminus_2_claude_opus_4_1,T02,Confer with project personnel to identify and resolve problems.,medium,32.7800,24.7000,8.0967,75.0000,0.0465
2026-04,terminus_2_claude_opus_4_1,T03,Monitor or track project milestones and deliverables.,high,50.6550,22.8000,11.5493,43.7500,0.0450
2026-04,terminus_2_claude_opus_4_1,T04,"Submit project deliverables, ensuring adherence to quality standards.",medium,34.2850,32.3000,11.0741,62.5000,0.0430
2026-04,terminus_2_claude_opus_4_1,T05,"Assess current or future customer needs and priorities by communicating directly with customers, conducting surveys, or other methods.",medium,36.1950,13.3000,4.8139,75.0000,0.0158
2026-04,terminus_2_claude_opus_4_1,T06,"Initiate, review, or approve modifications to project plans.",high,54.1750,32.3000,17.4985,93.7500,0.0549
2026-04,terminus_2_claude_opus_4_1,T07,Schedule and facilitate meetings related to information technology projects.,medium,33.9600,32.3000,10.9691,43.7500,0.0442
2026-04,terminus_2_claude_opus_4_1,T08,Direct or coordinate activities of project personnel.,medium,36.6950,32.3000,11.8525,87.5000,0.0438
2026-04,terminus_2_claude_opus_4_1,T09,Develop implementation plans that include analyses such as cost-benefit or return on investment (ROI).,high,47.7350,22.8000,10.8836,75.0000,0.0457
2026-04,terminus_2_claude_opus_4_1,T10,Identify need for initial or supplemental project resources.,medium,42.6150,26.6000,11.3356,62.5000,0.0796
2026-04,terminus_2_claude_opus_4_1,T11,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",high,64.3700,30.4000,19.5685,81.2500,0.0864
2026-04,terminus_2_claude_opus_4_1,T12,Perform risk assessments to develop response strategies.,high,47.7700,20.9000,9.9839,68.7500,0.0245
2026-04,terminus_2_claude_opus_4_1,T13,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",high,61.8050,11.4000,7.0458,43.7500,0.0140
2026-04,terminus_2_claude_opus_4_1,T14,"Identify, review, or select vendors or consultants to meet project needs.",medium,36.7350,22.8000,8.3756,81.2500,0.0724
2026-04,terminus_2_claude_opus_4_1,T15,Develop and manage annual budgets for information technology projects.,high,48.3300,26.6000,12.8558,81.2500,0.0634
2026-04,terminus_2_claude_opus_4_1,T16,Establish and execute a project communication plan.,medium,51.9700,26.6000,13.8240,62.5000,0.0350
2026-04,terminus_2_claude_opus_4_1,T17,Develop and manage work breakdown structure (WBS) of information technology projects.,high,46.1200,32.3000,14.8968,56.2500,0.1039
2026-04,terminus_2_claude_opus_4_1,T18,"Monitor the performance of project team members, providing and documenting performance feedback.",low,36.2700,24.7000,8.9587,87.5000,0.0433
2026-04,terminus_2_claude_opus_4_1,T19,Coordinate recruitment or selection of project personnel.,low,37.2200,26.6000,9.9005,75.0000,0.0650
2026-04,terminus_2_claude_opus_4_1,T20,"Assign duties, responsibilities, and spans of authority to project personnel.",low,36.9000,34.2000,12.6198,93.7500,0.0726
2026-04,terminus_2_claude_opus_4_1,T21,Negotiate with project stakeholders or suppliers to obtain resources or materials.,low,28.4750,30.4000,8.6564,93.7500,0.0960
2026-04,terminus_2_claude_opus_4_5,T01,"Manage project execution to ensure adherence to budget, schedule, and scope.",high,57.5600,49.1300,28.2792,81.2500,0.0580
2026-04,terminus_2_claude_opus_4_5,T02,Confer with project personnel to identify and resolve problems.,medium,32.7800,37.5700,12.3154,75.0000,0.0465
2026-04,terminus_2_claude_opus_4_5,T03,Monitor or track project milestones and deliverables.,high,50.6550,34.6800,17.5672,43.7500,0.0450
2026-04,terminus_2_claude_opus_4_5,T04,"Submit project deliverables, ensuring adherence to quality standards.",medium,34.2850,49.1300,16.8442,62.5000,0.0430
2026-04,terminus_2_claude_opus_4_5,T05,"Assess current or future customer needs and priorities by communicating directly with customers, conducting surveys, or other methods.",medium,36.1950,20.2300,7.3222,75.0000,0.0158
2026-04,terminus_2_claude_opus_4_5,T06,"Initiate, review, or approve modifications to project plans.",high,54.1750,49.1300,26.6162,93.7500,0.0549
2026-04,terminus_2_claude_opus_4_5,T07,Schedule and facilitate meetings related to information technology projects.,medium,33.9600,49.1300,16.6845,43.7500,0.0442
2026-04,terminus_2_claude_opus_4_5,T08,Direct or coordinate activities of project personnel.,medium,36.6950,49.1300,18.0283,87.5000,0.0438
2026-04,terminus_2_claude_opus_4_5,T09,Develop implementation plans that include analyses such as cost-benefit or return on investment (ROI).,high,47.7350,34.6800,16.5545,75.0000,0.0457
2026-04,terminus_2_claude_opus_4_5,T10,Identify need for initial or supplemental project resources.,medium,42.6150,40.4600,17.2420,62.5000,0.0796
2026-04,terminus_2_claude_opus_4_5,T11,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",high,64.3700,46.2400,29.7647,81.2500,0.0864
2026-04,terminus_2_claude_opus_4_5,T12,Perform risk assessments to develop response strategies.,high,47.7700,31.7900,15.1861,68.7500,0.0245
